iteracion,fitness,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
153,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,15400,8088,1.846
154,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,15500,8088,1.846
155,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,15600,8088,1.846
156,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,15700,8088,1.846
157,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,15800,15732,3.155
158,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,15900,15732,3.155
159,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,16000,15732,3.155
160,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,16100,15732,3.155
161,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,16200,15732,3.155
162,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,16300,15732,3.155
163,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,16400,15732,3.155
164,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,16500,15732,3.155
165,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,16600,15732,3.155
166,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,16700,15732,3.155
167,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,16800,15732,3.155
168,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,16900,15732,3.155
169,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,17000,15732,3.155
170,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,17100,15732,3.155
171,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,17200,15732,3.155
172,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,17300,15732,3.155
173,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,17400,15732,3.155
174,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,17500,15732,3.155
175,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,17600,15732,3.155
176,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,17700,15732,3.155
177,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,17800,15732,3.155
178,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,17900,15732,3.155
179,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,18000,15732,3.155
180,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,18100,15732,3.155
181,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,18200,15732,3.155
182,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,18300,15732,3.155
183,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,18400,15732,3.155
184,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,18500,15732,3.155
185,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,18600,15732,3.155
186,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,18700,15732,3.155
187,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,18800,15732,3.155
188,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,18900,15732,3.155
189,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,19000,15732,3.155
190,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,19100,15732,3.155
191,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,19200,15732,3.155
192,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,19300,15732,3.155
193,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,19400,15732,3.155
194,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,19500,15732,3.155
195,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,19600,15732,3.155
196,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,19700,15732,3.155
197,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,19800,15732,3.155
198,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,19900,15732,3.155
199,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,20000,15732,3.155
200,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,20100,15732,3.155
201,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,20200,15732,3.155
202,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,20300,15732,3.155
203,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,20400,15732,3.155
204,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,20500,15732,3.155
205,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,20600,15732,3.155
206,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,20700,15732,3.155
207,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,20800,15732,3.155
208,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,20900,15732,3.155
209,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,21000,15732,3.155
210,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,21100,15732,3.155
211,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,21200,15732,3.155
212,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,21300,15732,3.155
213,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,21400,15732,3.155
214,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,21500,15732,3.155
215,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,21600,15732,3.155
216,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,21700,15732,3.155
217,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,21800,15732,3.155
218,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,21900,15732,3.155
219,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,22000,15732,3.155
