iteracion,semilla,fitness,gbestx,gbesty,poblacion,tasa_mutacion,fuerza_mutacion,tam_torneo,evals,evals to best,tiempo_al_mejor
259,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,26100,15552,2.587
260,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,26200,15552,2.587
261,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,26300,15552,2.587
262,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,26400,15552,2.587
263,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,26500,15552,2.587
264,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,26600,15552,2.587
265,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,26700,15552,2.587
266,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,26800,15552,2.587
267,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,26900,15552,2.587
268,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,27000,15552,2.587
269,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,27100,15552,2.587
270,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,27200,15552,2.587
271,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,27300,15552,2.587
272,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,27400,15552,2.587
273,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,27500,15552,2.587
274,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,27600,15552,2.587
275,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,27700,15552,2.587
276,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,27800,15552,2.587
277,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,27900,15552,2.587
278,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,28000,15552,2.587
279,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,28100,15552,2.587
280,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,28200,15552,2.587
281,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,28300,15552,2.587
282,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,28400,15552,2.587
283,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,28500,15552,2.587
284,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,28600,15552,2.587
285,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,28700,15552,2.587
286,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,28800,15552,2.587
287,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,28900,15552,2.587
288,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,29000,15552,2.587
289,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,29100,15552,2.587
290,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,29200,15552,2.587
